date,value
2019-07-23,0.89501
2019-07-24,0.89767
2019-07-25,0.89969
2019-07-26,0.89783
2019-07-29,0.89936
2019-07-30,0.89654
2019-07-31,0.89678
2019-08-01,0.90604
2019-08-02,0.90041
2019-08-05,0.89429
2019-08-06,0.89389
2019-08-07,0.8927
2019-08-08,0.89342
2019-08-09,0.89302
2019-08-12,0.89334
2019-08-13,0.89111
2019-08-14,0.89381
2019-08-15,0.89686
2019-08-16,0.90285
2019-08-19,0.90066
2019-08-20,0.90285
2019-08-21,0.90058
2019-08-22,0.90228
2019-08-23,0.90375
2019-08-26,0.8996
2019-08-27,0.90058
2019-08-28,0.90228
2019-08-29,0.90318
2019-08-30,0.90613
2019-09-02,0.91174
2019-09-03,0.91433
2019-09-04,0.90761
2019-09-05,0.90432
2019-09-06,0.90686
2019-09-09,0.90637
2019-09-10,0.9058
2019-09-11,0.90884
2019-09-12,0.91216
2019-09-13,0.90123
2019-09-16,0.90654
2019-09-17,0.90695
2019-09-18,0.90473
2019-09-19,0.90359
2019-09-20,0.90662
2019-09-23,0.91033
2019-09-24,0.90884
2019-09-25,0.91058
2019-09-26,0.91424
2019-09-27,0.91449
2019-09-30,0.91836
2019-10-01,0.9176
2019-10-02,0.91533
2019-10-03,0.91316
2019-10-04,0.91083
2019-10-07,0.90967
2019-10-08,0.91025
2019-10-09,0.91066
2019-10-10,0.90662
2019-10-11,0.90555
2019-10-14,0.90654
2019-10-15,0.90851
2019-10-16,0.90703
2019-10-17,0.89985
2019-10-18,0.89734
2019-10-21,0.89501
2019-10-22,0.89847
2019-10-23,0.89904
2019-10-24,0.89863
2019-10-25,0.90033
2019-10-28,0.90196
2019-10-29,0.90131
2019-10-30,0.90041
2019-10-31,0.89654
2019-11-01,0.89775
2019-11-04,0.89622
2019-11-05,0.90017
2019-11-06,0.90171
2019-11-07,0.90277
2019-11-08,0.90629
2019-11-11,0.90572
2019-11-12,0.90785
2019-11-13,0.9086
2019-11-14,0.90934
2019-11-15,0.90629
2019-11-18,0.90408
2019-11-19,0.90277
2019-11-20,0.90424
2019-11-21,0.90163
2019-11-22,0.90432
2019-11-25,0.90843
2019-11-26,0.90744
2019-11-27,0.90835
2019-11-28,0.90868
2019-11-29,0.91058
2019-12-02,0.90719
2019-12-03,0.90326
2019-12-04,0.90245
2019-12-05,0.90139
2019-12-06,0.90139
2019-12-09,0.90293
2019-12-10,0.90277
2019-12-11,0.90293
2019-12-12,0.89791
2019-12-13,0.89493
2019-12-16,0.89718
2019-12-17,0.8959
2019-12-18,0.89969
2019-12-19,0.89952
2019-12-20,0.90114
2019-12-23,0.90293
2019-12-24,0.90253
2019-12-27,0.89662
2019-12-30,0.89373
2019-12-31,0.89015
2020-01-02,0.89342
2020-01-03,0.8971
2020-01-06,0.89334
2020-01-07,0.89509
2020-01-08,0.89969
2020-01-09,0.90009
2020-01-10,0.90163
2020-01-13,0.8988
2020-01-14,0.89969
2020-01-15,0.8975
2020-01-16,0.89534
2020-01-17,0.90025
2020-01-20,0.90212
2020-01-21,0.89969
2020-01-22,0.90188
2020-01-23,0.90163
2020-01-24,0.90621
2020-01-27,0.90703
2020-01-28,0.90868
2020-01-29,0.90901
2020-01-30,0.9067
2020-01-31,0.90481
2020-02-03,0.90367
2020-02-04,0.90514
2020-02-05,0.90719
2020-02-06,0.90884
2020-02-07,0.91166
2020-02-10,0.91316
2020-02-11,0.91735
2020-02-12,0.91625
2020-02-13,0.92022
2020-02-14,0.92234
2020-02-17,0.92293
2020-02-18,0.92456
2020-02-19,0.92593
2020-02-20,0.92678
2020-02-21,0.92584
2020-02-24,0.92439
2020-02-25,0.92251
2020-02-26,0.91954
2020-02-27,0.91208
2020-02-28,0.911
2020-03-02,0.89912
2020-03-03,0.89952
2020-03-04,0.89888
2020-03-05,0.89389
2020-03-06,0.88215
2020-03-09,0.87291
2020-03-10,0.87796
2020-03-11,0.88215
2020-03-12,0.88968
2020-03-13,0.90058
2020-03-16,0.8963
2020-03-17,0.91058
2020-03-18,0.91458
2020-03-19,0.92584
2020-03-20,0.93397
2020-03-23,0.92739
2020-03-24,0.92225
2020-03-25,0.92362
2020-03-26,0.91066
2020-03-27,0.911
2020-03-30,0.90629
2020-03-31,0.91274
2020-04-01,0.91441
2020-04-02,0.91693
2020-04-03,0.92721
2020-04-06,0.9267
2020-04-07,0.9187
2020-04-08,0.91988
2020-04-09,0.92022
2020-04-14,0.91216
2020-04-15,0.91718
2020-04-16,0.91844
2020-04-17,0.92081
2020-04-20,0.92081
2020-04-21,0.92276
2020-04-22,0.92022
2020-04-23,0.92833
2020-04-24,0.92593
2020-04-27,0.92149
2020-04-28,0.91937
2020-04-29,0.92234
2020-04-30,0.91946
2020-05-04,0.91391
2020-05-05,0.92225
2020-05-06,0.92533
2020-05-07,0.92739
2020-05-08,0.92225
2020-05-11,0.92387
2020-05-12,0.92098
2020-05-13,0.91954
2020-05-14,0.92661
2020-05-15,0.9261
2020-05-18,0.92319
2020-05-19,0.91324
2020-05-20,0.91258
2020-05-21,0.90909
2020-05-22,0.91709
2020-05-25,0.91659
2020-05-26,0.91116
2020-05-27,0.90984
2020-05-28,0.90777
2020-05-29,0.89799
2020-06-01,0.8996
2020-06-02,0.89493
2020-06-03,0.89334
2020-06-04,0.88889
2020-06-05,0.88261
2020-06-08,0.88613
2020-06-09,0.88543
2020-06-10,0.87912
2020-06-11,0.88121
2020-06-12,0.88464
2020-06-15,0.88865
2020-06-16,0.88433
2020-06-17,0.89031
2020-06-18,0.89111
2020-06-19,0.89206
2020-06-22,0.89182
2020-06-23,0.88355
2020-06-24,0.88652
2020-06-25,0.89286
2020-06-26,0.89182
2020-06-29,0.88621
2020-06-30,0.89302
2020-07-01,0.89286
2020-07-02,0.88605
2020-07-03,0.89095
2020-07-06,0.883
2020-07-07,0.88574
2020-07-08,0.88605
2020-07-09,0.88168
2020-07-10,0.88684
2020-07-13,0.88269
2020-07-14,0.87912
2020-07-15,0.87382
2020-07-16,0.87612
2020-07-17,0.87504
2020-07-20,0.87352
2020-07-21,0.8739
2020-07-22,0.86371
2020-07-23,0.86438
2020-07-24,0.86147
2020-07-27,0.85034
2020-07-28,0.85346
2020-07-29,0.85288
2020-07-30,0.85157
2020-07-31,0.84402
2020-08-03,0.85281
2020-08-04,0.84998
2020-08-05,0.8436
2020-08-06,0.84438
2020-08-07,0.84624
2020-08-10,0.85012
2020-08-11,0.84868
2020-08-12,0.84955
2020-08-13,0.84509
2020-08-14,0.84653
2020-08-17,0.84367
2020-08-18,0.83991
2020-08-19,0.83801
2020-08-20,0.84388
2020-08-21,0.84969
2020-08-24,0.8441
2020-08-25,0.84645
2020-08-26,0.84825
2020-08-27,0.84703
2020-08-28,0.83928
2020-08-31,0.83752
2020-09-01,0.83424
2020-09-02,0.8431
2020-09-03,0.84653
2020-09-04,0.84445
2020-09-07,0.84574
2020-09-08,0.84854
2020-09-09,0.8494
2020-09-10,0.84395
2020-09-11,0.8436
2020-09-14,0.84203
2020-09-15,0.8409
2020-09-16,0.84253
2020-09-17,0.84767
2020-09-18,0.84509
2020-09-21,0.84839
2020-09-22,0.85179
2020-09-23,0.85529
2020-09-24,0.85874
2020-09-25,0.85955
2020-09-28,0.8569
2020-09-29,0.85455
2020-09-30,0.85412
2020-10-01,0.85092
2020-10-02,0.85251
2020-10-05,0.84976
2020-10-06,0.84782
2020-10-07,0.84962
2020-10-08,0.84998
2020-10-09,0.84782
2020-10-12,0.84753
2020-10-13,0.84839
2020-10-14,0.85106
2020-10-15,0.85485
2020-10-16,0.85172
2020-10-19,0.84854
2020-10-20,0.84674
2020-10-21,0.84374
2020-10-22,0.84595
2020-10-23,0.84345
2020-10-26,0.8461
2020-10-27,0.84517
2020-10-28,0.85273
2020-10-29,0.85441
2020-10-30,0.85485
2020-11-02,0.85822
2020-11-03,0.85455
2020-11-04,0.85317
2020-11-05,0.84353
2020-11-06,0.84246
2020-11-09,0.84154
2020-11-10,0.84688
2020-11-11,0.84991
2020-11-12,0.8481
2020-11-13,0.84638
2020-11-16,0.84531
2020-11-17,0.84161
2020-11-18,0.8426
2020-11-19,0.84517
2020-11-20,0.84296
2020-11-23,0.84027
2020-11-24,0.84282
2020-11-25,0.84104
2020-11-26,0.84034
2020-11-27,0.83879
2020-11-30,0.83472
2020-12-01,0.83556
2020-12-02,0.82878
2020-12-03,0.82298
2020-12-04,0.82244
2020-12-07,0.82454
2020-12-08,0.82549
2020-12-09,0.82583
2020-12-10,0.82542
2020-12-11,0.82461
2020-12-14,0.82223
2020-12-15,0.82372
2020-12-16,0.82041
2020-12-17,0.81659
2020-12-18,0.81573
2020-12-21,0.82149
2020-12-22,0.81706
2020-12-23,0.82196
2020-12-24,0.82014
2020-12-28,0.8184
2020-12-29,0.81573
2020-12-30,0.81427
2020-12-31,0.81493
2021-01-04,0.81327
2021-01-05,0.81493
2021-01-06,0.8105
2021-01-07,0.8146
2021-01-08,0.81633
2021-01-11,0.82217
2021-01-12,0.8223
2021-01-13,0.82196
2021-01-14,0.82481
2021-01-15,0.82488
2021-01-18,0.82891
2021-01-19,0.82427
2021-01-20,0.82638
2021-01-21,0.8225
2021-01-22,0.8225
2021-01-25,0.82291
2021-01-26,0.82352
2021-01-27,0.82549
2021-01-28,0.82706
2021-01-29,0.82399
2021-02-01,0.82754
2021-02-02,0.83029
2021-02-03,0.83215
2021-02-04,0.83361
2021-02-05,0.83452
2021-02-08,0.8316
2021-02-09,0.82617
2021-02-10,0.82461
2021-02-11,0.82325
2021-02-12,0.8259
2021-02-15,0.82447
2021-02-16,0.82352
2021-02-17,0.82919
2021-02-18,0.82754
2021-02-19,0.82379
2021-02-22,0.8242
2021-02-23,0.82352
2021-02-24,0.82332
2021-02-25,0.818
2021-02-26,0.82501
2021-03-01,0.82967
2021-03-02,0.83139
2021-03-03,0.83001
2021-03-04,0.83098
2021-03-05,0.83766
2021-03-08,0.84274
2021-03-09,0.84076
2021-03-10,0.8409
2021-03-11,0.83549
2021-03-12,0.83801
2021-03-15,0.83893
2021-03-16,0.8385
2021-03-17,0.83984
2021-03-18,0.83949
2021-03-19,0.84097
2021-03-22,0.8385
2021-03-23,0.84154
2021-03-24,0.84567
2021-03-25,0.84731
2021-03-26,0.84875
2021-03-29,0.84861
2021-03-30,0.85172
2021-03-31,0.85288
2021-04-01,0.85135
2021-04-06,0.8466
2021-04-07,0.84147
2021-04-08,0.84225
2021-04-09,0.84118
2021-04-12,0.84005
2021-04-13,0.84062
2021-04-14,0.83584
2021-04-15,0.83542
2021-04-16,0.83431
2021-04-19,0.83091
2021-04-20,0.82981
2021-04-21,0.83285
2021-04-22,0.83015
2021-04-23,0.82878
2021-04-26,0.82747
2021-04-27,0.82727
2021-04-28,0.8285
2021-04-29,0.82447
2021-04-30,0.82768
2021-05-03,0.83029
2021-05-04,0.83188
2021-05-05,0.83299
2021-05-06,0.82919
2021-05-07,0.82926
2021-05-10,0.82176
2021-05-11,0.82169
2021-05-12,0.82522
2021-05-13,0.82775
2021-05-14,0.82488
2021-05-17,0.82352
2021-05-18,0.8182
2021-05-19,0.81887
2021-05-20,0.81947
2021-05-21,0.82048
2021-05-24,0.81887
2021-05-25,0.81539
2021-05-26,0.81773
2021-05-27,0.81981
2021-05-28,0.82359
2021-05-31,0.8196
2021-06-01,0.818
2021-06-02,0.82061
2021-06-03,0.82055
2021-06-04,0.82529
2021-06-07,0.82223
2021-06-08,0.82088
2021-06-09,0.82001
2021-06-10,0.82142
2021-06-11,0.82474
2021-06-14,0.82563
2021-06-15,0.8259
2021-06-16,0.82481
2021-06-17,0.83773
2021-06-18,0.84048
2021-06-21,0.84097
2021-06-22,0.84076
2021-06-23,0.83675
2021-06-24,0.8378
2021-06-25,0.83682
2021-06-28,0.83963
2021-06-29,0.84118
2021-06-30,0.84147
2021-07-01,0.84147
2021-07-02,0.84581
2021-07-05,0.84274
2021-07-06,0.84474
2021-07-07,0.84524
2021-07-08,0.84474
2021-07-09,0.84331
2021-07-12,0.84374
2021-07-13,0.84431
2021-07-14,0.8466
2021-07-15,0.84681
2021-07-16,0.84731
2021-07-19,0.84991
2021-07-20,0.84926
2021-07-21,0.84947
2021-07-22,0.84926
2021-07-23,0.84983
2021-07-26,0.84839
2021-07-27,0.84674
2021-07-28,0.84696
2021-07-29,0.84225
2021-07-30,0.84097
2021-08-02,0.84133
2021-08-03,0.8414
2021-08-04,0.8431
2021-08-05,0.84388
2021-08-06,0.84696
2021-08-09,0.85027
2021-08-10,0.8531
2021-08-11,0.85339
2021-08-12,0.85186
2021-08-13,0.84998
2021-08-16,0.84947
2021-08-17,0.84983
2021-08-18,0.85302
2021-08-19,0.85499
2021-08-20,0.85682
2021-08-23,0.85339
2021-08-24,0.85179
2021-08-25,0.85208
2021-08-26,0.84983
2021-08-27,0.85027
2021-08-30,0.84739
2021-08-31,0.84502
2021-09-01,0.84624
2021-09-02,0.84417
2021-09-03,0.84232
2021-09-06,0.84289
2021-09-07,0.84317
2021-09-08,0.84552
2021-09-09,0.84474
2021-09-10,0.84452
2021-09-13,0.8489
2021-09-14,0.84645
2021-09-15,0.84574
2021-09-16,0.85012
2021-09-17,0.8489
2021-09-20,0.8539
2021-09-21,0.85193
2021-09-22,0.85259
2021-09-23,0.85361
2021-09-24,0.85332
2021-09-27,0.85485
2021-09-28,0.85631
2021-09-29,0.85807
2021-09-30,0.86363
2021-10-01,0.86207
2021-10-04,0.8594
2021-10-05,0.86192
2021-10-06,0.8664
2021-10-07,0.8649
2021-10-08,0.86438
2021-10-11,0.86401
2021-10-12,0.86543
2021-10-13,0.8649
2021-10-14,0.86192
2021-10-15,0.86192
2021-10-18,0.86177
2021-10-19,0.858
2021-10-20,0.86036
2021-10-21,0.85933
2021-10-22,0.85985
2021-10-25,0.86185
2021-10-26,0.86073
2021-10-27,0.86081
2021-10-28,0.86259
2021-10-29,0.85874
2021-11-01,0.86371
2021-11-02,0.86185
2021-11-03,0.86371
2021-11-04,0.86438
2021-11-05,0.86813
2021-11-08,0.86363
2021-11-09,0.86378
2021-11-10,0.8652
2021-11-11,0.8726
2021-11-12,0.87352
2021-11-15,0.87382
2021-11-16,0.87966
2021-11-17,0.8837
2021-11-18,0.88145
2021-11-19,0.88723
2021-11-22,0.88668
2021-11-23,0.88818
2021-11-24,0.89238
2021-11-25,0.89103
2021-11-26,0.88566
2021-11-29,0.88684
2021-11-30,0.88005
2021-12-01,0.88386
2021-12-02,0.88191
2021-12-03,0.88566
2021-12-06,0.88598
2021-12-07,0.88842
2021-12-08,0.88503
2021-12-09,0.8841
2021-12-10,0.88708
2021-12-13,0.88668
2021-12-14,0.88425
2021-12-15,0.88794
2021-12-16,0.88215
2021-12-17,0.88261
2021-12-20,0.88708
2021-12-21,0.88535
2021-12-22,0.88488
2021-12-23,0.88417
2021-12-24,0.88363
2021-12-27,0.88402
2021-12-28,0.88253
2021-12-29,0.88472
2021-12-30,0.8823
2021-12-31,0.88292
2022-01-03,0.88067
2022-01-04,0.8866
2022-01-05,0.88347
2022-01-06,0.88378
2022-01-07,0.88511
2022-01-10,0.88355
2022-01-11,0.88215
2022-01-12,0.87951
2022-01-13,0.87237
2022-01-14,0.87359
2022-01-17,0.87696
2022-01-18,0.87974
2022-01-19,0.88145
2022-01-20,0.88199
2022-01-21,0.88121
2022-01-24,0.88464
2022-01-25,0.88747
2022-01-26,0.88676
2022-01-27,0.89606
2022-01-28,0.89783
2022-01-31,0.89638
2022-02-01,0.8881
2022-02-02,0.88316
2022-02-03,0.88605
2022-02-04,0.8723
2022-02-07,0.87359
2022-02-08,0.87658
2022-02-09,0.87451
2022-02-10,0.8742
2022-02-11,0.87589
2022-02-14,0.8837
2022-02-15,0.88145
2022-02-16,0.87935
2022-02-17,0.87951
2022-02-18,0.88075
2022-02-21,0.88199
2022-02-22,0.88168
2022-02-23,0.88152
2022-02-24,0.89582
2022-02-25,0.89158
2022-02-28,0.89294
2022-03-01,0.8959
2022-03-02,0.90041
2022-03-03,0.90285
2022-03-04,0.915
2022-03-07,0.91785
2022-03-08,0.91811
2022-03-09,0.90967
2022-03-10,0.9022
2022-03-11,0.90992
2022-03-14,0.91241
2022-03-15,0.90984
2022-03-16,0.90959
2022-03-17,0.9049
2022-03-18,0.90843
2022-03-21,0.90596
2022-03-22,0.90711
2022-03-23,0.91033
2022-03-24,0.91091
2022-03-25,0.90893
2022-03-28,0.91191
2022-03-29,0.90212
2022-03-30,0.8988
2022-03-31,0.90082
2022-04-01,0.90481
2022-04-04,0.90868
2022-04-05,0.91166
2022-04-06,0.9155
2022-04-07,0.91609
2022-04-08,0.92073
2022-04-11,0.91743
2022-04-12,0.92073
2022-04-13,0.9237
2022-04-14,0.91929
2022-04-19,0.92567
2022-04-20,0.92336
2022-04-21,0.91853
2022-04-22,0.92447
2022-04-25,0.93058
2022-04-26,0.93686
2022-04-27,0.94491
2022-04-28,0.95374
2022-04-29,0.94877
2022-05-02,0.95021
2022-05-03,0.94733
2022-05-04,0.94958
2022-05-05,0.94625
2022-05-06,0.94607
2022-05-09,0.94706
2022-05-10,0.94751
2022-05-11,0.9476
2022-05-12,0.9608
2022-05-13,0.96293
2022-05-16,0.95951
2022-05-17,0.94868
2022-05-18,0.9503
2022-05-19,0.95012
2022-05-20,0.94545
2022-05-23,0.93817
2022-05-24,0.93284
2022-05-25,0.93844
2022-05-26,0.93484
2022-05-27,0.93266
2022-05-30,0.92902
2022-05-31,0.93345
2022-06-01,0.93353
2022-06-02,0.93528
2022-06-03,0.93197
2022-06-06,0.93231
2022-06-07,0.93791
2022-06-08,0.93119
2022-06-09,0.93084
2022-06-10,0.94536
2022-06-13,0.95648
2022-06-14,0.95675
2022-06-15,0.95868
2022-06-16,0.96154
2022-06-17,0.95365
2022-06-20,0.95084
2022-06-21,0.94787
2022-06-22,0.95048
2022-06-23,0.95302
2022-06-24,0.95021
2022-06-27,0.94589
2022-06-28,0.94688
2022-06-29,0.95084
2022-06-30,0.96274
2022-07-01,0.95923
2022-07-04,0.95648
2022-07-05,0.97182
2022-07-06,0.98261
2022-07-07,0.98232
2022-07-08,0.98396
2022-07-11,0.9903
2022-07-12,0.99582
2022-07-13,0.99334
2022-07-14,0.9995
2022-07-15,0.99413
2022-07-18,0.98707
2022-07-19,0.97609
2022-07-20,0.98049
2022-07-21,0.98049
2022-07-22,0.98135
2022-07-25,0.97694
2022-07-26,0.98775
2022-07-27,0.98503
2022-07-28,0.98795
2022-07-29,0.98058
2022-08-01,0.97723
2022-08-02,0.97809
2022-08-03,0.98097
2022-08-04,0.98222
2022-08-05,0.97723
2022-08-08,0.98049
2022-08-09,0.97714
2022-08-10,0.97542
2022-08-11,0.96731
2022-08-12,0.97229
2022-08-15,0.98087
2022-08-16,0.98707
2022-08-17,0.98386
2022-08-18,0.98251
2022-08-19,0.99463
2022-08-22,0.9999
2022-08-23,1.0074
2022-08-24,1.0066
2022-08-25,1.003
2022-08-26,0.9993
2022-08-29,1.0014
2022-08-30,0.99661
2022-08-31,1.0
2022-09-01,0.9996
2022-09-02,1.0007
2022-09-05,1.0081
2022-09-06,1.0073
2022-09-07,1.0116
2022-09-08,0.9991
2022-09-09,0.99512
2022-09-12,0.98474
2022-09-13,0.9828
2022-09-14,1.001
2022-09-15,1.0008
2022-09-16,1.0046
2022-09-19,1.001
2022-09-20,1.0014
2022-09-21,1.0095
2022-09-22,1.0117
2022-09-23,1.0252
2022-09-26,1.0367
2022-09-27,1.0369
2022-09-28,1.0455
2022-09-29,1.0303
2022-09-30,1.0259
2022-10-03,1.0242
2022-10-04,1.011
2022-10-05,1.0086
2022-10-06,1.0142
2022-10-07,1.0207
2022-10-10,1.0312
2022-10-11,1.0285
2022-10-12,1.0303
2022-10-13,1.0268
2022-10-14,1.0291
2022-10-17,1.0268
2022-10-18,1.0168
2022-10-19,1.0227
2022-10-20,1.0193
2022-10-21,1.0277
2022-10-24,1.0151
2022-10-25,1.0141
2022-10-26,0.99771
2022-10-27,0.99631
2022-10-28,1.0049
2022-10-31,1.0087
2022-11-01,1.0053
2022-11-02,1.0093
2022-11-03,1.0253
2022-11-04,1.013
2022-11-07,1.0007
2022-11-08,1.0004
2022-11-09,0.99612
2022-11-10,1.0046
2022-11-11,0.97012
2022-11-14,0.96909
2022-11-15,0.96117
2022-11-16,0.96043
2022-11-17,0.96909
2022-11-18,0.96469
2022-11-21,0.97599
2022-11-22,0.97333
2022-11-23,0.96852
2022-11-24,0.96034
2022-11-25,0.96386
2022-11-28,0.95575
2022-11-29,0.96469
2022-11-30,0.96376
2022-12-01,0.95657
2022-12-02,0.94895
2022-12-05,0.94455
2022-12-06,0.95093
2022-12-07,0.94976
2022-12-08,0.95066
2022-12-09,0.94706
2022-12-12,0.94679
2022-12-13,0.94832
2022-12-14,0.93906
2022-12-15,0.94153
2022-12-16,0.94171
2022-12-19,0.94357
2022-12-20,0.94349
2022-12-21,0.9402
2022-12-22,0.94047
2022-12-23,0.94144
2022-12-27,0.94127
2022-12-28,0.93985
2022-12-29,0.93906
2022-12-30,0.93756
2023-01-02,0.93607
2023-01-03,0.94832
2023-01-04,0.94349
2023-01-05,0.94331
2023-01-06,0.95238
2023-01-09,0.93493
2023-01-10,0.93257
2023-01-11,0.93049
2023-01-12,0.92833
2023-01-13,0.92473
2023-01-16,0.9249
2023-01-17,0.92225
2023-01-18,0.92259
2023-01-19,0.92464
2023-01-20,0.9237
2023-01-23,0.91988
2023-01-24,0.92098
2023-01-25,0.91929
2023-01-26,0.91785
2023-01-27,0.92039
2023-01-30,0.91718
2023-01-31,0.92311
2023-02-01,0.91794
2023-02-02,0.91008
2023-02-03,0.91433
2023-02-06,0.92799
2023-02-07,0.93458
2023-02-08,0.93153
2023-02-09,0.92842
2023-02-10,0.93545
2023-02-13,0.9358
2023-02-14,0.92945
2023-02-15,0.93458
2023-02-16,0.93458
2023-02-17,0.94118
2023-02-20,0.93686
2023-02-21,0.93773
2023-02-22,0.9395
2023-02-23,0.94197
2023-02-24,0.94607
2023-02-27,0.94751
2023-02-28,0.94171
2023-03-01,0.93598
2023-03-02,0.94295
2023-03-03,0.94206
2023-03-06,0.93932
2023-03-07,0.93765
2023-03-08,0.94832
2023-03-09,0.94751
2023-03-10,0.94464
2023-03-13,0.93406
2023-03-14,0.93136
2023-03-15,0.94796
2023-03-16,0.94384
2023-03-17,0.94135
2023-03-20,0.9331
2023-03-21,0.92799
2023-03-22,0.92721
2023-03-23,0.9192
2023-03-24,0.93067
2023-03-27,0.92825
2023-03-28,0.92242
2023-03-29,0.92191
2023-03-30,0.91861
2023-03-31,0.91954
2023-04-03,0.91996
2023-04-04,0.91735
2023-04-05,0.91408
2023-04-06,0.91617
2023-04-11,0.91701
2023-04-12,0.91558
2023-04-13,0.90785
2023-04-14,0.9044
2023-04-17,0.91066
2023-04-18,0.91141
2023-04-19,0.91466
2023-04-20,0.91374
2023-04-21,0.91091
2023-04-24,0.90893
2023-04-25,0.90728
2023-04-26,0.90588
2023-04-27,0.90563
2023-04-28,0.91066
2023-05-02,0.91199
2023-05-03,0.90555
2023-05-04,0.90302
2023-05-05,0.90794
2023-05-08,0.90604
2023-05-09,0.91249
2023-05-10,0.91324
2023-05-11,0.91491
2023-05-12,0.91811
2023-05-15,0.91946
2023-05-16,0.91903
2023-05-17,0.92345
2023-05-18,0.92481
2023-05-19,0.92524
2023-05-22,0.92404
2023-05-23,0.92773
2023-05-24,0.92721
2023-05-25,0.93153
2023-05-26,0.93015
2023-05-29,0.93327
2023-05-30,0.93075
2023-05-31,0.93607
2023-06-01,0.93484
2023-06-02,0.92911
2023-06-05,0.93545
2023-06-06,0.93607
2023-06-07,0.9331
2023-06-08,0.93136
2023-06-09,0.92764
2023-06-12,0.92894
2023-06-13,0.92653
2023-06-14,0.92515
2023-06-15,0.9243
2023-06-16,0.91191
2023-06-19,0.91558
2023-06-20,0.91466
2023-06-21,0.9155
2023-06-22,0.91033
2023-06-23,0.91878
2023-06-26,0.91592
2023-06-27,0.91316
2023-06-28,0.91424
2023-06-29,0.91424
2023-06-30,0.9203
2023-07-03,0.91752
2023-07-04,0.91785
2023-07-05,0.9192
2023-07-06,0.91752
2023-07-07,0.91844
2023-07-10,0.91274
2023-07-11,0.91
2023-07-12,0.90728
2023-07-13,0.89429
2023-07-14,0.89119
2023-07-17,0.89047
2023-07-18,0.88849
2023-07-19,0.89111
2023-07-20,0.8931
2023-07-21,0.89904
2023-07-24,0.90123
2023-07-25,0.9049
2023-07-26,0.90424
2023-07-27,0.89888
2023-07-28,0.90827
2023-07-31,0.90719
2023-08-01,0.91158
2023-08-02,0.91033
2023-08-03,0.91475
2023-08-04,0.91358
2023-08-07,0.91042
2023-08-08,0.91374
2023-08-09,0.91174
2023-08-10,0.90752
2023-08-11,0.90876
2023-08-14,0.91491
2023-08-15,0.91525
2023-08-16,0.91609
2023-08-17,0.91743
2023-08-18,0.92022
2023-08-21,0.91676
2023-08-22,0.91853
2023-08-23,0.9255
2023-08-24,0.92251
2023-08-25,0.92524
2023-08-28,0.92524
2023-08-29,0.92567
2023-08-30,0.91861
2023-08-31,0.92013
2023-09-01,0.92217
2023-09-04,0.92584
2023-09-05,0.93188
2023-09-06,0.93067
2023-09-07,0.93371
2023-09-08,0.93423
2023-09-11,0.93249
2023-09-12,0.93345
2023-09-13,0.93171
2023-09-14,0.93197
2023-09-15,0.93826
2023-09-18,0.93782
2023-09-19,0.93345
2023-09-20,0.9344
2023-09-21,0.94029
2023-09-22,0.93923
2023-09-25,0.94047
2023-09-26,0.94295
2023-09-27,0.94913
2023-09-28,0.94886
2023-09-29,0.94393
2023-10-02,0.94967
2023-10-03,0.9552
2023-10-04,0.95265
2023-10-05,0.95003
2023-10-06,0.9467
2023-10-09,0.94958
2023-10-10,0.945
2023-10-11,0.94304
2023-10-12,0.94171
2023-10-13,0.95021
2023-10-16,0.94895
2023-10-17,0.94616
2023-10-18,0.94652
2023-10-19,0.94715
2023-10-20,0.9442
2023-10-23,0.94366
2023-10-24,0.94056
2023-10-25,0.94554
2023-10-26,0.94877
2023-10-27,0.94868
2023-10-30,0.94295
2023-10-31,0.94171
2023-11-01,0.94904
2023-11-02,0.938
2023-11-03,0.9344
2023-11-06,0.93101
2023-11-07,0.9358
2023-11-08,0.93712
2023-11-09,0.93537
2023-11-10,0.93607
2023-11-13,0.93721
2023-11-14,0.93249
2023-11-15,0.92013
2023-11-16,0.92174
2023-11-17,0.91979
2023-11-20,0.91508
2023-11-21,0.91283
2023-11-22,0.91651
2023-11-23,0.91743
2023-11-24,0.91609
2023-11-27,0.91316
2023-11-28,0.91333
2023-11-29,0.91033
2023-11-30,0.91483
2023-12-01,0.91954
2023-12-04,0.92013
2023-12-05,0.92447
2023-12-06,0.92782
2023-12-07,0.92842
2023-12-08,0.9279
2023-12-11,0.92963
2023-12-12,0.92558
2023-12-13,0.92704
2023-12-14,0.91583
2023-12-15,0.91358
2023-12-18,0.91592
2023-12-19,0.91224
2023-12-20,0.91374
2023-12-21,0.9105
2023-12-22,0.90719
2023-12-27,0.90375
2023-12-28,0.89977
2023-12-29,0.90498
2024-01-02,0.91274
2024-01-03,0.91583
2024-01-04,0.91299
2024-01-05,0.91567
2024-01-08,0.91358
2024-01-09,0.91408
2024-01-10,0.91358
2024-01-11,0.91017
2024-01-12,0.91391
2024-01-15,0.91366
2024-01-16,0.91895
2024-01-17,0.91937
2024-01-18,0.91954
2024-01-19,0.91853
2024-01-22,0.91827
2024-01-23,0.91979
2024-01-24,0.91701
2024-01-25,0.91802
2024-01-26,0.91988
2024-01-29,0.92396
2024-01-30,0.922
2024-01-31,0.92276
2024-02-01,0.92473
2024-02-02,0.91886
2024-02-05,0.93058
2024-02-06,0.93084
